Name,Value,Timestamp,Step
val_loss_mask,0.23827284574508667,3079,3079
val_loss_rpn_cls,0.22310803830623627,3079,3079
val_loss_rpn_loc,0.49394822120666504,3079,3079
bbox/AP,8.151657030450714,3099,3099
bbox/AP-BATHTUB,16.48872639199905,3099,3099
bbox/AP-COLUMN,0.6930693069306931,3099,3099
bbox/AP-DOOR,2.1983463104879775,3099,3099
bbox/AP-KITCHEN,2.207232169271612,3099,3099
bbox/AP-RAILING_UNION,0.0,3099,3099
bbox/AP-SHOWER,1.6854185418541854,3099,3099
bbox/AP-SINK,6.833320362513172,3099,3099
bbox/AP-SPACE,43.43952333503122,3099,3099
bbox/AP-TOILET,6.169001874698255,3099,3099
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3099,3099
bbox/AP-WINDOW,6.5145015960946795,3099,3099
bbox/AP50,13.999519782892062,3099,3099
bbox/AP75,8.30930565453487,3099,3099
bbox/APl,11.480421750430189,3099,3099
bbox/APm,9.432741893857232,3099,3099
bbox/APs,2.560728125977644,3099,3099
data_time,0.0457239794995985,3099,3099
eta_seconds,2823.878406010499,3099,3099
fast_rcnn/cls_accuracy,0.8544921875,3099,3099
fast_rcnn/false_negative,0.375,3099,3099
fast_rcnn/fg_cls_accuracy,0.5703125,3099,3099
loss_box_reg,0.3442462831735611,3099,3099
loss_cls,0.40074096620082855,3099,3099
loss_mask,0.2232365533709526,3099,3099
loss_rpn_cls,0.2623531073331833,3099,3099
loss_rpn_loc,0.5492103099822998,3099,3099
lr,0.005,3099,3099
mask_rcnn/accuracy,0.9030313297193877,3099,3099
mask_rcnn/false_negative,0.05503245172610949,3099,3099
mask_rcnn/false_positive,0.20814674256957044,3099,3099
roi_head/num_bg_samples,384.0,3099,3099
roi_head/num_fg_samples,128.0,3099,3099
rpn/num_neg_anchors,128.0,3099,3099
rpn/num_pos_anchors,128.0,3099,3099
segm/AP,8.4569156679582,3099,3099
segm/AP-BATHTUB,17.493639555889846,3099,3099
segm/AP-COLUMN,0.7920792079207921,3099,3099
segm/AP-DOOR,2.5240881598503666,3099,3099
segm/AP-KITCHEN,2.337453656348826,3099,3099
segm/AP-RAILING_UNION,0.0,3099,3099
segm/AP-SHOWER,1.782928292829283,3099,3099
segm/AP-SINK,7.286106911108393,3099,3099
segm/AP-SPACE,46.582605178224526,3099,3099
segm/AP-TOILET,6.631178137696341,3099,3099
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3099,3099
segm/AP-WINDOW,6.678080768197719,3099,3099
segm/AP50,13.565156642100504,3099,3099
segm/AP75,8.754048459575502,3099,3099
segm/APl,12.305399842507711,3099,3099
segm/APm,9.232757423612503,3099,3099
segm/APs,2.6791634389378474,3099,3099
time,0.44370291599989287,3099,3099
total_loss,1.8192297741770744,3099,3099
total_val_loss,1.8268954455852509,3099,3099
val_loss_box_reg,0.40783798694610596,3099,3099
val_loss_cls,0.4167421907186508,3099,3099
val_loss_mask,0.23827284574508667,3099,3099
val_loss_rpn_cls,0.22310803830623627,3099,3099
val_loss_rpn_loc,0.49394822120666504,3099,3099
bbox/AP,8.151657030450714,3119,3119
bbox/AP-BATHTUB,16.48872639199905,3119,3119
bbox/AP-COLUMN,0.6930693069306931,3119,3119
bbox/AP-DOOR,2.1983463104879775,3119,3119
bbox/AP-KITCHEN,2.207232169271612,3119,3119
bbox/AP-RAILING_UNION,0.0,3119,3119
bbox/AP-SHOWER,1.6854185418541854,3119,3119
bbox/AP-SINK,6.833320362513172,3119,3119
bbox/AP-SPACE,43.43952333503122,3119,3119
bbox/AP-TOILET,6.169001874698255,3119,3119
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3119,3119
bbox/AP-WINDOW,6.5145015960946795,3119,3119
bbox/AP50,13.999519782892062,3119,3119
bbox/AP75,8.30930565453487,3119,3119
bbox/APl,11.480421750430189,3119,3119
bbox/APm,9.432741893857232,3119,3119
bbox/APs,2.560728125977644,3119,3119
data_time,0.024692146500456147,3119,3119
eta_seconds,2810.525063995883,3119,3119
fast_rcnn/cls_accuracy,0.8740234375,3119,3119
fast_rcnn/false_negative,0.31640625,3119,3119
fast_rcnn/fg_cls_accuracy,0.6171875,3119,3119
loss_box_reg,0.29495231807231903,3119,3119
loss_cls,0.3360554128885269,3119,3119
loss_mask,0.20681475847959518,3119,3119
loss_rpn_cls,0.24265844374895096,3119,3119
loss_rpn_loc,0.6122330725193024,3119,3119
lr,0.005,3119,3119
mask_rcnn/accuracy,0.9109086017219388,3119,3119
mask_rcnn/false_negative,0.04669464845657195,3119,3119
mask_rcnn/false_positive,0.2274237320106021,3119,3119
roi_head/num_bg_samples,384.0,3119,3119
roi_head/num_fg_samples,128.0,3119,3119
rpn/num_neg_anchors,128.0,3119,3119
rpn/num_pos_anchors,128.0,3119,3119
segm/AP,8.4569156679582,3119,3119
segm/AP-BATHTUB,17.493639555889846,3119,3119
segm/AP-COLUMN,0.7920792079207921,3119,3119
segm/AP-DOOR,2.5240881598503666,3119,3119
segm/AP-KITCHEN,2.337453656348826,3119,3119
segm/AP-RAILING_UNION,0.0,3119,3119
segm/AP-SHOWER,1.782928292829283,3119,3119
segm/AP-SINK,7.286106911108393,3119,3119
segm/AP-SPACE,46.582605178224526,3119,3119
segm/AP-TOILET,6.631178137696341,3119,3119
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3119,3119
segm/AP-WINDOW,6.678080768197719,3119,3119
segm/AP50,13.565156642100504,3119,3119
segm/AP75,8.754048459575502,3119,3119
segm/APl,12.305399842507711,3119,3119
segm/APm,9.232757423612503,3119,3119
segm/APs,2.6791634389378474,3119,3119
time,0.40060547399934876,3119,3119
total_loss,1.7439146935939789,3119,3119
total_val_loss,1.8268954455852509,3119,3119
val_loss_box_reg,0.40783798694610596,3119,3119
val_loss_cls,0.4167421907186508,3119,3119
val_loss_mask,0.23827284574508667,3119,3119
val_loss_rpn_cls,0.22310803830623627,3119,3119
val_loss_rpn_loc,0.49394822120666504,3119,3119
bbox/AP,8.151657030450714,3131,3131
bbox/AP-BATHTUB,16.48872639199905,3131,3131
bbox/AP-COLUMN,0.6930693069306931,3131,3131
bbox/AP-DOOR,2.1983463104879775,3131,3131
bbox/AP-KITCHEN,2.207232169271612,3131,3131
bbox/AP-RAILING_UNION,0.0,3131,3131
bbox/AP-SHOWER,1.6854185418541854,3131,3131
bbox/AP-SINK,6.833320362513172,3131,3131
bbox/AP-SPACE,43.43952333503122,3131,3131
bbox/AP-TOILET,6.169001874698255,3131,3131
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3131,3131
bbox/AP-WINDOW,6.5145015960946795,3131,3131
bbox/AP50,13.999519782892062,3131,3131
bbox/AP75,8.30930565453487,3131,3131
bbox/APl,11.480421750430189,3131,3131
bbox/APm,9.432741893857232,3131,3131
bbox/APs,2.560728125977644,3131,3131
data_time,0.024692146500456147,3131,3131
eta_seconds,2810.525063995883,3131,3131
fast_rcnn/cls_accuracy,0.8740234375,3131,3131
fast_rcnn/false_negative,0.31640625,3131,3131
fast_rcnn/fg_cls_accuracy,0.6171875,3131,3131
loss_box_reg,0.29495231807231903,3131,3131
loss_cls,0.3360554128885269,3131,3131
loss_mask,0.20681475847959518,3131,3131
loss_rpn_cls,0.24265844374895096,3131,3131
loss_rpn_loc,0.6122330725193024,3131,3131
lr,0.005,3131,3131
mask_rcnn/accuracy,0.9109086017219388,3131,3131
mask_rcnn/false_negative,0.04669464845657195,3131,3131
mask_rcnn/false_positive,0.2274237320106021,3131,3131
roi_head/num_bg_samples,384.0,3131,3131
roi_head/num_fg_samples,128.0,3131,3131
rpn/num_neg_anchors,128.0,3131,3131
rpn/num_pos_anchors,128.0,3131,3131
segm/AP,8.4569156679582,3131,3131
segm/AP-BATHTUB,17.493639555889846,3131,3131
segm/AP-COLUMN,0.7920792079207921,3131,3131
segm/AP-DOOR,2.5240881598503666,3131,3131
segm/AP-KITCHEN,2.337453656348826,3131,3131
segm/AP-RAILING_UNION,0.0,3131,3131
segm/AP-SHOWER,1.782928292829283,3131,3131
segm/AP-SINK,7.286106911108393,3131,3131
segm/AP-SPACE,46.582605178224526,3131,3131
segm/AP-TOILET,6.631178137696341,3131,3131
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3131,3131
segm/AP-WINDOW,6.678080768197719,3131,3131
segm/AP50,13.565156642100504,3131,3131
segm/AP75,8.754048459575502,3131,3131
segm/APl,12.305399842507711,3131,3131
segm/APm,9.232757423612503,3131,3131
segm/APs,2.6791634389378474,3131,3131
time,0.40060547399934876,3131,3131
total_loss,1.7439146935939789,3131,3131
total_val_loss,1.8268954455852509,3131,3131
val_loss_box_reg,0.40783798694610596,3131,3131
val_loss_cls,0.4103839844465256,3131,3131
val_loss_mask,0.23827284574508667,3131,3131
val_loss_rpn_cls,0.22310803830623627,3131,3131
val_loss_rpn_loc,0.5041368901729584,3131,3131
bbox/AP,8.151657030450714,3139,3139
bbox/AP-BATHTUB,16.48872639199905,3139,3139
bbox/AP-COLUMN,0.6930693069306931,3139,3139
bbox/AP-DOOR,2.1983463104879775,3139,3139
bbox/AP-KITCHEN,2.207232169271612,3139,3139
bbox/AP-RAILING_UNION,0.0,3139,3139
bbox/AP-SHOWER,1.6854185418541854,3139,3139
bbox/AP-SINK,6.833320362513172,3139,3139
bbox/AP-SPACE,43.43952333503122,3139,3139
bbox/AP-TOILET,6.169001874698255,3139,3139
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3139,3139
bbox/AP-WINDOW,6.5145015960946795,3139,3139
bbox/AP50,13.999519782892062,3139,3139
bbox/AP75,8.30930565453487,3139,3139
bbox/APl,11.480421750430189,3139,3139
bbox/APm,9.432741893857232,3139,3139
bbox/APs,2.560728125977644,3139,3139
data_time,0.032185516999561514,3139,3139
eta_seconds,2801.6610680050144,3139,3139
fast_rcnn/cls_accuracy,0.8623046875,3139,3139
fast_rcnn/false_negative,0.39453125,3139,3139
fast_rcnn/fg_cls_accuracy,0.56640625,3139,3139
loss_box_reg,0.35996128618717194,3139,3139
loss_cls,0.40757954120635986,3139,3139
loss_mask,0.2162291780114174,3139,3139
loss_rpn_cls,0.25258561968803406,3139,3139
loss_rpn_loc,0.5306382477283478,3139,3139
lr,0.005,3139,3139
mask_rcnn/accuracy,0.9073710538903061,3139,3139
mask_rcnn/false_negative,0.044571167733287356,3139,3139
mask_rcnn/false_positive,0.23648378083161736,3139,3139
roi_head/num_bg_samples,384.0,3139,3139
roi_head/num_fg_samples,128.0,3139,3139
rpn/num_neg_anchors,128.0,3139,3139
rpn/num_pos_anchors,128.0,3139,3139
segm/AP,8.4569156679582,3139,3139
segm/AP-BATHTUB,17.493639555889846,3139,3139
segm/AP-COLUMN,0.7920792079207921,3139,3139
segm/AP-DOOR,2.5240881598503666,3139,3139
segm/AP-KITCHEN,2.337453656348826,3139,3139
segm/AP-RAILING_UNION,0.0,3139,3139
segm/AP-SHOWER,1.782928292829283,3139,3139
segm/AP-SINK,7.286106911108393,3139,3139
segm/AP-SPACE,46.582605178224526,3139,3139
segm/AP-TOILET,6.631178137696341,3139,3139
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3139,3139
segm/AP-WINDOW,6.678080768197719,3139,3139
segm/AP50,13.565156642100504,3139,3139
segm/AP75,8.754048459575502,3139,3139
segm/APl,12.305399842507711,3139,3139
segm/APm,9.232757423612503,3139,3139
segm/APs,2.6791634389378474,3139,3139
time,0.4250507485003254,3139,3139
total_loss,1.716894045472145,3139,3139
total_val_loss,1.8268954455852509,3139,3139
val_loss_box_reg,0.40783798694610596,3139,3139
val_loss_cls,0.4103839844465256,3139,3139
val_loss_mask,0.23827284574508667,3139,3139
val_loss_rpn_cls,0.22310803830623627,3139,3139
val_loss_rpn_loc,0.5041368901729584,3139,3139
bbox/AP,8.151657030450714,3159,3159
bbox/AP-BATHTUB,16.48872639199905,3159,3159
bbox/AP-COLUMN,0.6930693069306931,3159,3159
bbox/AP-DOOR,2.1983463104879775,3159,3159
bbox/AP-KITCHEN,2.207232169271612,3159,3159
bbox/AP-RAILING_UNION,0.0,3159,3159
bbox/AP-SHOWER,1.6854185418541854,3159,3159
bbox/AP-SINK,6.833320362513172,3159,3159
bbox/AP-SPACE,43.43952333503122,3159,3159
bbox/AP-TOILET,6.169001874698255,3159,3159
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3159,3159
bbox/AP-WINDOW,6.5145015960946795,3159,3159
bbox/AP50,13.999519782892062,3159,3159
bbox/AP75,8.30930565453487,3159,3159
bbox/APl,11.480421750430189,3159,3159
bbox/APm,9.432741893857232,3159,3159
bbox/APs,2.560728125977644,3159,3159
data_time,0.03316478900069342,3159,3159
eta_seconds,2794.184801995907,3159,3159
fast_rcnn/cls_accuracy,0.8623046875,3159,3159
fast_rcnn/false_negative,0.35546875,3159,3159
fast_rcnn/fg_cls_accuracy,0.61328125,3159,3159
loss_box_reg,0.3647141456604004,3159,3159
loss_cls,0.3603135794401169,3159,3159
loss_mask,0.22578514367341995,3159,3159
loss_rpn_cls,0.2354133278131485,3159,3159
loss_rpn_loc,0.4932180643081665,3159,3159
lr,0.005,3159,3159
mask_rcnn/accuracy,0.9048549107142858,3159,3159
mask_rcnn/false_negative,0.03650985927585562,3159,3159
mask_rcnn/false_positive,0.2313752559917842,3159,3159
roi_head/num_bg_samples,384.0,3159,3159
roi_head/num_fg_samples,128.0,3159,3159
rpn/num_neg_anchors,128.0,3159,3159
rpn/num_pos_anchors,128.0,3159,3159
segm/AP,8.4569156679582,3159,3159
segm/AP-BATHTUB,17.493639555889846,3159,3159
segm/AP-COLUMN,0.7920792079207921,3159,3159
segm/AP-DOOR,2.5240881598503666,3159,3159
segm/AP-KITCHEN,2.337453656348826,3159,3159
segm/AP-RAILING_UNION,0.0,3159,3159
segm/AP-SHOWER,1.782928292829283,3159,3159
segm/AP-SINK,7.286106911108393,3159,3159
segm/AP-SPACE,46.582605178224526,3159,3159
segm/AP-TOILET,6.631178137696341,3159,3159
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3159,3159
segm/AP-WINDOW,6.678080768197719,3159,3159
segm/AP50,13.565156642100504,3159,3159
segm/AP75,8.754048459575502,3159,3159
segm/APl,12.305399842507711,3159,3159
segm/APm,9.232757423612503,3159,3159
segm/APs,2.6791634389378474,3159,3159
time,0.39900652100004663,3159,3159
total_loss,1.6602570787072182,3159,3159
total_val_loss,1.8268954455852509,3159,3159
val_loss_box_reg,0.40783798694610596,3159,3159
val_loss_cls,0.4103839844465256,3159,3159
val_loss_mask,0.23827284574508667,3159,3159
val_loss_rpn_cls,0.22310803830623627,3159,3159
val_loss_rpn_loc,0.5041368901729584,3159,3159
bbox/AP,8.151657030450714,3179,3179
bbox/AP-BATHTUB,16.48872639199905,3179,3179
bbox/AP-COLUMN,0.6930693069306931,3179,3179
bbox/AP-DOOR,2.1983463104879775,3179,3179
bbox/AP-KITCHEN,2.207232169271612,3179,3179
bbox/AP-RAILING_UNION,0.0,3179,3179
bbox/AP-SHOWER,1.6854185418541854,3179,3179
bbox/AP-SINK,6.833320362513172,3179,3179
bbox/AP-SPACE,43.43952333503122,3179,3179
bbox/AP-TOILET,6.169001874698255,3179,3179
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3179,3179
bbox/AP-WINDOW,6.5145015960946795,3179,3179
bbox/AP50,13.999519782892062,3179,3179
bbox/AP75,8.30930565453487,3179,3179
bbox/APl,11.480421750430189,3179,3179
bbox/APm,9.432741893857232,3179,3179
bbox/APs,2.560728125977644,3179,3179
data_time,0.03400322749985207,3179,3179
eta_seconds,2788.330899858647,3179,3179
fast_rcnn/cls_accuracy,0.8564453125,3179,3179
fast_rcnn/false_negative,0.34375,3179,3179
fast_rcnn/fg_cls_accuracy,0.5859375,3179,3179
loss_box_reg,0.3684098869562149,3179,3179
loss_cls,0.3926879018545151,3179,3179
loss_mask,0.22276882827281952,3179,3179
loss_rpn_cls,0.20050571858882904,3179,3179
loss_rpn_loc,0.4410206079483032,3179,3179
lr,0.005,3179,3179
mask_rcnn/accuracy,0.904541015625,3179,3179
mask_rcnn/false_negative,0.043911333893005874,3179,3179
mask_rcnn/false_positive,0.23727703253684984,3179,3179
roi_head/num_bg_samples,384.0,3179,3179
roi_head/num_fg_samples,128.0,3179,3179
rpn/num_neg_anchors,128.0,3179,3179
rpn/num_pos_anchors,128.0,3179,3179
segm/AP,8.4569156679582,3179,3179
segm/AP-BATHTUB,17.493639555889846,3179,3179
segm/AP-COLUMN,0.7920792079207921,3179,3179
segm/AP-DOOR,2.5240881598503666,3179,3179
segm/AP-KITCHEN,2.337453656348826,3179,3179
segm/AP-RAILING_UNION,0.0,3179,3179
segm/AP-SHOWER,1.782928292829283,3179,3179
segm/AP-SINK,7.286106911108393,3179,3179
segm/AP-SPACE,46.582605178224526,3179,3179
segm/AP-TOILET,6.631178137696341,3179,3179
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3179,3179
segm/AP-WINDOW,6.678080768197719,3179,3179
segm/AP50,13.565156642100504,3179,3179
segm/AP75,8.754048459575502,3179,3179
segm/APl,12.305399842507711,3179,3179
segm/APm,9.232757423612503,3179,3179
segm/APs,2.6791634389378474,3179,3179
time,0.4209585979997428,3179,3179
total_loss,1.6344642639160156,3179,3179
total_val_loss,1.8268954455852509,3179,3179
val_loss_box_reg,0.40783798694610596,3179,3179
val_loss_cls,0.4103839844465256,3179,3179
val_loss_mask,0.23827284574508667,3179,3179
val_loss_rpn_cls,0.22310803830623627,3179,3179
val_loss_rpn_loc,0.5041368901729584,3179,3179
bbox/AP,8.151657030450714,3199,3199
bbox/AP-BATHTUB,16.48872639199905,3199,3199
bbox/AP-COLUMN,0.6930693069306931,3199,3199
bbox/AP-DOOR,2.1983463104879775,3199,3199
bbox/AP-KITCHEN,2.207232169271612,3199,3199
bbox/AP-RAILING_UNION,0.0,3199,3199
bbox/AP-SHOWER,1.6854185418541854,3199,3199
bbox/AP-SINK,6.833320362513172,3199,3199
bbox/AP-SPACE,43.43952333503122,3199,3199
bbox/AP-TOILET,6.169001874698255,3199,3199
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3199,3199
bbox/AP-WINDOW,6.5145015960946795,3199,3199
bbox/AP50,13.999519782892062,3199,3199
bbox/AP75,8.30930565453487,3199,3199
bbox/APl,11.480421750430189,3199,3199
bbox/APm,9.432741893857232,3199,3199
bbox/APs,2.560728125977644,3199,3199
data_time,0.028128197000114596,3199,3199
eta_seconds,2780.153976398651,3199,3199
fast_rcnn/cls_accuracy,0.8466796875,3199,3199
fast_rcnn/false_negative,0.3984375,3199,3199
fast_rcnn/fg_cls_accuracy,0.5703125,3199,3199
loss_box_reg,0.38627399504184723,3199,3199
loss_cls,0.40671172738075256,3199,3199
loss_mask,0.23186050355434418,3199,3199
loss_rpn_cls,0.22992392629384995,3199,3199
loss_rpn_loc,0.5117047727108002,3199,3199
lr,0.005,3199,3199
mask_rcnn/accuracy,0.8998624840561225,3199,3199
mask_rcnn/false_negative,0.0553630495276887,3199,3199
mask_rcnn/false_positive,0.22695303166638708,3199,3199
roi_head/num_bg_samples,384.0,3199,3199
roi_head/num_fg_samples,128.0,3199,3199
rpn/num_neg_anchors,128.0,3199,3199
rpn/num_pos_anchors,128.0,3199,3199
segm/AP,8.4569156679582,3199,3199
segm/AP-BATHTUB,17.493639555889846,3199,3199
segm/AP-COLUMN,0.7920792079207921,3199,3199
segm/AP-DOOR,2.5240881598503666,3199,3199
segm/AP-KITCHEN,2.337453656348826,3199,3199
segm/AP-RAILING_UNION,0.0,3199,3199
segm/AP-SHOWER,1.782928292829283,3199,3199
segm/AP-SINK,7.286106911108393,3199,3199
segm/AP-SPACE,46.582605178224526,3199,3199
segm/AP-TOILET,6.631178137696341,3199,3199
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3199,3199
segm/AP-WINDOW,6.678080768197719,3199,3199
segm/AP50,13.565156642100504,3199,3199
segm/AP75,8.754048459575502,3199,3199
segm/APl,12.305399842507711,3199,3199
segm/APm,9.232757423612503,3199,3199
segm/APs,2.6791634389378474,3199,3199
time,0.41333026249958493,3199,3199
total_loss,1.7198886349797249,3199,3199
total_val_loss,1.8268954455852509,3199,3199
val_loss_box_reg,0.40783798694610596,3199,3199
val_loss_cls,0.4103839844465256,3199,3199
val_loss_mask,0.23827284574508667,3199,3199
val_loss_rpn_cls,0.22310803830623627,3199,3199
val_loss_rpn_loc,0.5041368901729584,3199,3199
bbox/AP,8.151657030450714,3219,3219
bbox/AP-BATHTUB,16.48872639199905,3219,3219
bbox/AP-COLUMN,0.6930693069306931,3219,3219
bbox/AP-DOOR,2.1983463104879775,3219,3219
bbox/AP-KITCHEN,2.207232169271612,3219,3219
bbox/AP-RAILING_UNION,0.0,3219,3219
bbox/AP-SHOWER,1.6854185418541854,3219,3219
bbox/AP-SINK,6.833320362513172,3219,3219
bbox/AP-SPACE,43.43952333503122,3219,3219
bbox/AP-TOILET,6.169001874698255,3219,3219
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3219,3219
bbox/AP-WINDOW,6.5145015960946795,3219,3219
bbox/AP50,13.999519782892062,3219,3219
bbox/AP75,8.30930565453487,3219,3219
bbox/APl,11.480421750430189,3219,3219
bbox/APm,9.432741893857232,3219,3219
bbox/APs,2.560728125977644,3219,3219
data_time,0.04675011500057735,3219,3219
eta_seconds,2776.5903954590613,3219,3219
fast_rcnn/cls_accuracy,0.8544921875,3219,3219
fast_rcnn/false_negative,0.421875,3219,3219
fast_rcnn/fg_cls_accuracy,0.5390625,3219,3219
loss_box_reg,0.3660739064216614,3219,3219
loss_cls,0.4015239477157593,3219,3219
loss_mask,0.22859672456979752,3219,3219
loss_rpn_cls,0.2397143617272377,3219,3219
loss_rpn_loc,0.524549663066864,3219,3219
lr,0.005,3219,3219
mask_rcnn/accuracy,0.9048947704081634,3219,3219
mask_rcnn/false_negative,0.04550075742404988,3219,3219
mask_rcnn/false_positive,0.1991702619324471,3219,3219
roi_head/num_bg_samples,384.0,3219,3219
roi_head/num_fg_samples,128.0,3219,3219
rpn/num_neg_anchors,128.0,3219,3219
rpn/num_pos_anchors,128.0,3219,3219
segm/AP,8.4569156679582,3219,3219
segm/AP-BATHTUB,17.493639555889846,3219,3219
segm/AP-COLUMN,0.7920792079207921,3219,3219
segm/AP-DOOR,2.5240881598503666,3219,3219
segm/AP-KITCHEN,2.337453656348826,3219,3219
segm/AP-RAILING_UNION,0.0,3219,3219
segm/AP-SHOWER,1.782928292829283,3219,3219
segm/AP-SINK,7.286106911108393,3219,3219
segm/AP-SPACE,46.582605178224526,3219,3219
segm/AP-TOILET,6.631178137696341,3219,3219
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3219,3219
segm/AP-WINDOW,6.678080768197719,3219,3219
segm/AP50,13.565156642100504,3219,3219
segm/AP75,8.754048459575502,3219,3219
segm/APl,12.305399842507711,3219,3219
segm/APm,9.232757423612503,3219,3219
segm/APs,2.6791634389378474,3219,3219
time,0.4246150470007706,3219,3219
total_loss,1.6780972629785538,3219,3219
total_val_loss,1.8268954455852509,3219,3219
val_loss_box_reg,0.40783798694610596,3219,3219
val_loss_cls,0.4103839844465256,3219,3219
val_loss_mask,0.23827284574508667,3219,3219
val_loss_rpn_cls,0.22310803830623627,3219,3219
val_loss_rpn_loc,0.5041368901729584,3219,3219
bbox/AP,8.151657030450714,3232,3232
bbox/AP-BATHTUB,16.48872639199905,3232,3232
bbox/AP-COLUMN,0.6930693069306931,3232,3232
bbox/AP-DOOR,2.1983463104879775,3232,3232
bbox/AP-KITCHEN,2.207232169271612,3232,3232
bbox/AP-RAILING_UNION,0.0,3232,3232
bbox/AP-SHOWER,1.6854185418541854,3232,3232
bbox/AP-SINK,6.833320362513172,3232,3232
bbox/AP-SPACE,43.43952333503122,3232,3232
bbox/AP-TOILET,6.169001874698255,3232,3232
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3232,3232
bbox/AP-WINDOW,6.5145015960946795,3232,3232
bbox/AP50,13.999519782892062,3232,3232
bbox/AP75,8.30930565453487,3232,3232
bbox/APl,11.480421750430189,3232,3232
bbox/APm,9.432741893857232,3232,3232
bbox/APs,2.560728125977644,3232,3232
data_time,0.04675011500057735,3232,3232
eta_seconds,2776.5903954590613,3232,3232
fast_rcnn/cls_accuracy,0.8544921875,3232,3232
fast_rcnn/false_negative,0.421875,3232,3232
fast_rcnn/fg_cls_accuracy,0.5390625,3232,3232
loss_box_reg,0.3660739064216614,3232,3232
loss_cls,0.4015239477157593,3232,3232
loss_mask,0.22859672456979752,3232,3232
loss_rpn_cls,0.2397143617272377,3232,3232
loss_rpn_loc,0.524549663066864,3232,3232
lr,0.005,3232,3232
mask_rcnn/accuracy,0.9048947704081634,3232,3232
mask_rcnn/false_negative,0.04550075742404988,3232,3232
mask_rcnn/false_positive,0.1991702619324471,3232,3232
roi_head/num_bg_samples,384.0,3232,3232
roi_head/num_fg_samples,128.0,3232,3232
rpn/num_neg_anchors,128.0,3232,3232
rpn/num_pos_anchors,128.0,3232,3232
segm/AP,8.4569156679582,3232,3232
segm/AP-BATHTUB,17.493639555889846,3232,3232
segm/AP-COLUMN,0.7920792079207921,3232,3232
segm/AP-DOOR,2.5240881598503666,3232,3232
segm/AP-KITCHEN,2.337453656348826,3232,3232
segm/AP-RAILING_UNION,0.0,3232,3232
segm/AP-SHOWER,1.782928292829283,3232,3232
segm/AP-SINK,7.286106911108393,3232,3232
segm/AP-SPACE,46.582605178224526,3232,3232
segm/AP-TOILET,6.631178137696341,3232,3232
segm/AP-WALL_UNION_EX_OPENINGS,0.9179124794741074,3232,3232
segm/AP-WINDOW,6.678080768197719,3232,3232
segm/AP50,13.565156642100504,3232,3232
segm/AP75,8.754048459575502,3232,3232
segm/APl,12.305399842507711,3232,3232
segm/APm,9.232757423612503,3232,3232
segm/APs,2.6791634389378474,3232,3232
time,0.4246150470007706,3232,3232
total_loss,1.6780972629785538,3232,3232
total_val_loss,1.7836208939552307,3232,3232
val_loss_box_reg,0.40488070249557495,3232,3232
val_loss_cls,0.3964415192604065,3232,3232
val_loss_mask,0.23246800899505615,3232,3232
val_loss_rpn_cls,0.21500057727098465,3232,3232
val_loss_rpn_loc,0.49394822120666504,3232,3232
bbox/AP,8.151657030450714,3239,3239
bbox/AP-BATHTUB,16.48872639199905,3239,3239
bbox/AP-COLUMN,0.6930693069306931,3239,3239
bbox/AP-DOOR,2.1983463104879775,3239,3239
bbox/AP-KITCHEN,2.207232169271612,3239,3239
bbox/AP-RAILING_UNION,0.0,3239,3239
bbox/AP-SHOWER,1.6854185418541854,3239,3239
bbox/AP-SINK,6.833320362513172,3239,3239
bbox/AP-SPACE,43.43952333503122,3239,3239
bbox/AP-TOILET,6.169001874698255,3239,3239
bbox/AP-WALL_UNION_EX_OPENINGS,3.439087446077016,3239,3239
bbox/AP-WINDOW,6.5145015960946795,3239,3239
bbox/AP50,13.999519782892062,3239,3239
bbox/AP75,8.30930565453487,3239,3239
bbox/APl,11.480421750430189,3239,3239
bbox/APm,9.432741893857232,3239,3239
bbox/APs,2.560728125977644,3239,3239
data_time,0.037543016000199714,3239,3239
eta_seconds,2775.7530330416557,3239,3239
fast_rcnn/cls_accuracy,0.859375,3239,3239
fast_rcnn/false_negative,0.4140625,3239,3239
fast_rcnn/fg_cls_accuracy,0.54296875,3239,3239
loss_box_reg,0.35667838156223297,3239,3239
loss_cls,0.39643050730228424,3239,3239
loss_mask,0.23243021965026855,3239,3239
loss_rpn_cls,0.2333657145500183,3239,3239
loss_rpn_loc,0.46977148950099945,3239,3239
